"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"“Ye Shall Know Them by Their Fruits” : A Mixed Methods Study on Corruption, Competitiveness, and Christianity in Europe and the Americas"	"9783030784980; 9783030784980"	"10.1007/978-3-030-78498-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51977/1/978-3-030-78498-0.pdf"	"García Portilla, Jason"	"20.500.12657/51977"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2021-12-13T18:56:13Z"	""	""	""	""	""	"F"	""
"Religionsunterricht im Plausibilisierungsstress : Interdisziplinäre Perspektiven auf aktuelle Entwicklungen und Herausforderungen"	"9783839457801; 9783839457801; 9783837657807"	"10.14361/9783839457801"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58112/1/9783839457801.pdf"	""	"20.500.12657/58112"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"transcript Verlag"	"monograph"	"2022"	"2022-09-05T10:43:46Z"	"26"	""	"Domsgen, Michael"	""	""	"F"	""
"Emotions in Korean Philosophy and Religion : Confucian, Comparative, and Contemporary Perspectives"	"9783030947477; 9783030947477"	"10.1007/978-3-030-94747-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/57906/1/978-3-030-94747-7.pdf"	""	"20.500.12657/57906"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2022-08-17T20:13:59Z"	""	""	"Chung, Edward Y. J."	""	""	"F"	""
"Paradigma : Näkökulmia tieteen periaatteisiin ja käsityksiin"	"9789518583946; 9789518583946; 9789518583939; 9789518583922"	"10.21435/ksvk.100"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51434/1/9789518583946.pdf"	""	"20.500.12657/51434"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Finnish Literature Society / SKS"	"monograph"	"2021"	"2021-11-11T11:33:53Z"	"1"	""	"Hämäläinen, Niina"	""	""	"F"	""
"Arbeit am Gottesbegriff Band 3 Theologie als sprachliches Denken"	"978-3-86395-482-6"	"10.17875/gup2021-1595"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51344/1/Akademie_Ringleben3.pdf"	"Ringleben, Joachim"	"20.500.12657/51344"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-sa/4.0/deed.de"	"Universitätsverlag Göttingen"	"monograph"	"2021"	"2021-11-05T04:31:05Z"	""	""	""	""	""	"F"	""
"Comprehending Antisemitism through the Ages: A Historical Perspective"	"9783110671995; 9783110671995; 9783110582321; 9783110672046"	"10.1515/9783110671995"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51864/1/9783110671995.pdf"	""	"20.500.12657/51864"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-12-09T10:08:35Z"	"Volume 3"	""	"Lange, Armin"	""	""	"F"	""
"Gewalt in Laktanz’ ›De mortibus persecutorum‹"	"9783110747003; 9783110747003; 9783110740660; 9783110747102"	"10.1515/9783110747003"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51871/1/9783110747003.pdf"	"Zipp, Gianna"	"20.500.12657/51871"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-12-09T10:08:44Z"	"95"	""	""	""	""	"F"	""
"Torah, Temple, Land : Constructions of Judaism in Antiquity"	"9783161598548"	"https://doi.org/10.1628/978-3-16-159854-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52216/1/external_content.pdf"	""	"20.500.12657/52216"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	""	"monograph"	"2021"	"2022-01-06T05:31:26Z"	""	""	"Witte, Markus"	""	""	"F"	""
"What Caused the Big Bang?"	"9789004496033; 9789004496033"	"10.1163/9789004496033"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50794/1/9789004496033.pdf"	"Edwards, Rem B."	"20.500.12657/50794"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2021"	"2021-10-06T11:56:02Z"	"115"	""	""	""	""	"F"	""
"The Transformation of Tamil Religion : Ramalinga Swamigal (1823–1874) and Modern Dravidian Sainthood"	"9781317744740; 9781317744740; 9781315794518; 9781032210346; 9781138015234"	"10.4324/9781315794518"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/57625/1/9781317744740.pdf"	"Raman, Srilata"	"20.500.12657/57625"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Taylor & Francis"	"monograph"	"2022"	"2022-07-22T12:08:45Z"	""	""	""	""	""	"F"	""
"Progress in Origen and the Origenian Tradition"	"9783631891216; 9783631891216; 9783631891223; 9783631864593"	"10.3726/b20250"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60724/1/9783631891216.pdf"	""	"20.500.12657/60724"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0"	"Peter Lang International Academic Publishers"	"monograph"	"2023"	"2023-01-19T16:03:19Z"	"25"	""	"Jacobsen, Anders-Christian"	""	""	"F"	""
"Science and Faith in Dialogue"	"9781779952066; 9781779952066"	"10.4102/aosis.2022.BK334"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61947/1/9781779952066.pdf"	"Eberlin, Marcos"	"20.500.12657/61947"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"AOSIS"	"monograph"	"2022"	"2023-03-20T15:35:52Z"	"10"	""	"van Niekerk, Frederik"	""	""	"F"	""
"Studien zum Gottesbild im Johannesevangelium"	"9783161569630"	"https://doi.org/10.1628/978-3-16-156963-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43892/1/external_content.pdf"	""	"20.500.12657/43892"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Mohr Siebeck"	"monograph"	"2020"	"2020-12-15T14:06:57Z"	""	""	"Burz-Tropper, Veronika"	""	""	"F"	""
"Religion in der Schule : Pädagogische Praxis zwischen Diskriminierung und Anerkennung"	"9783839453551"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/42824/1/9783839453551.pdf"	""	"20.500.12657/42824"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"transcript Verlag"	"monograph"	"2020"	"2020-11-04T13:18:05Z"	""	""	"Willems, Joachim"	""	""	"F"	""
"Burning the veil : The Algerian war and the ‘emancipation’ of Muslim women, 1954–62"	"9781526146182"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/44063/1/external_content.pdf"	"Macmaster, Neil"	"20.500.12657/44063"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Manchester University Press"	"monograph"	"2020"	"2020-12-15T14:21:16Z"	""	""	""	""	""	"F"	""
"Capricci luterani? : Michelangelo artista e poeta nel contesto del dibattito religioso del Cinquecento / Michelangelo, Artist and Writer, and the Religious Debates of the Sixteenth Century"	"9783110758061; 9783110758061; 9783110674804; 9783110758139"	"10.1515/9783110758061"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63500/1/9783110758061.pdf"	""	"20.500.12657/63500"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2023"	"2023-06-20T06:30:11Z"	""	""	"Ott, Christine"	""	""	"F"	""
"Verskyning en verdwyning van ‘n verligte mens : ‘n Boeddha in Theravāda perspektief, mistiek vertolk"	"9781776342266; 9781776342266; 9781776342242"	"10.4102/aosis.2022.BK321"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62939/1/9781776342266.pdf"	"Krüger, .S."	"20.500.12657/62939"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"AOSIS"	"monograph"	"2022"	"2023-05-09T15:15:51Z"	"13"	""	""	""	""	"F"	""
"Ethik als Existenzhermeneutik : Zur Grundlegung der Ethik zwischen Kategorizität und Kontingenz"	"9783161601217; 9783161601200"	"10.1628/978-3-16-160121-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63328/1/external_content.pdf"	"Braunschweig, Michael U."	"20.500.12657/63328"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	""	"monograph"	"2022"	"2023-06-07T05:41:28Z"	""	""	""	""	""	"F"	""
"The Universe behind Barbed Wire : Memoirs of a Ukrainian Soviet Dissident"	"9781787448322; 9781580469814; 9781648250576; 9781800101937"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63376/1/external_content.pdf"	"Marynovych, Myroslav"	"20.500.12657/63376"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	""	"monograph"	"2021"	"2023-06-07T05:46:42Z"	""	""	"Younger, Katherine"	""	""	"F"	""
"Florilegia Syriaca: Mapping a Knowledge-Organizing Practice in the Syriac World"	"9789004527553; 9789004527553; 9789004527546"	"10.1163/9789004527553"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76075/1/9789004527553.pdf"	""	"20.500.12657/76075"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Brill"	"monograph"	"2023"	"2023-09-01T13:11:20Z"	""	""	"Fiori, Emiliano"	""	""	"F"	""
"Politics, Society and Culture in Orthodox Theology in a Global Age"	"9783657793792; 9783657793792; 9783506793799"	"10.30965/9783657793792"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76325/1/9783657793792.pdf"	""	"20.500.12657/76325"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Brill"	"monograph"	"2022"	"2023-09-14T07:55:01Z"	""	""	"Grosshans, Hans-Peter"	""	""	"F"	""
"Narrating the Pilgrimage to Mecca : Historical and Contemporary Accounts"	"9789004513174; 9789004513174; 9789004513167"	"10.1163/9789004513174"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76308/1/9789004513174.pdf"	""	"20.500.12657/76308"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2023"	"2023-09-14T07:54:15Z"	""	""	"Buitelaar, Marjo"	""	""	"F"	""
"Cultures of Eschatology Volume 1: Empires and Scriptural Authorities in Medieval Christian, Islamic and Buddhist Communities : Volume 2: Time, Death and Afterlife in Medieval Christian, Islamic and Buddhist Communities"	"9783110597745"	"10.1515/9783110597745"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46624/1/9783110597745.pdf"	""	"20.500.12657/46624"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2020"	"2021-02-11T17:38:33Z"	"3"	""	"Wieser, Veronika"	""	""	"F"	""
"Hakol Kol Yaakov : The Joel Roth Jubilee Volume"	"9789004420465; 9789004420465; 9789004420458"	"10.1163/9789004420465"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48325/1/9789004420465.pdf"	""	"20.500.12657/48325"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2021"	"2021-04-22T15:02:26Z"	"61"	""	"Harris, Robert A."	""	""	"F"	""
"Heilige und Heiden im legendarischen Erzählen des 13. Jahrhunderts : Formen und Funktionen der Aushandlung des religiösen Gegensatzes zum Heidentum"	"9783110664720; 9783110664720; 9783110659108; 9783110664805"	"10.1515/9783110664720"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48423/1/9783110664720.pdf"	"Prautzsch, Felix"	"20.500.12657/48423"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-04-26T14:18:52Z"	"20"	""	""	""	""	"F"	""
"The Maghrib in the Mashriq : Knowledge, Travel and Identity"	"9783110713305; 9783110713305; 9783110712698; 9783110713442"	"10.1515/9783110713305"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48418/1/9783110713305.pdf"	""	"20.500.12657/48418"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-04-26T14:18:45Z"	"40"	""	"Fierro, Maribel"	""	""	"F"	""
"A Buddha Land in This World : Philosophy, Utopia, and Radical Buddhism"	"9781685710354; 9781685710347"	"10.53288/0373.1.00"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54050/1/0373.1.00.pdf"	"Brons, Lajos"	"20.500.12657/54050"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"punctum books"	"monograph"	"2022"	"2022-04-14T07:33:37Z"	""	""	""	""	""	"F"	""
"The Skandapurāṇa Volume V : Adhyāyas 96 – 112. The Varāha Cycle and the Andhaka Cycle Continued"	"9789004461031; 9789004461031; 9789004459304"	"10.1163/9789004461031"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48332/1/9789004461031.pdf"	"Bisschop, Peter"	"20.500.12657/48332"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2021"	"2021-04-22T15:02:37Z"	"66"	""	""	""	""	"F"	""
"Homo Novus : Vollendlichkeit im Zeitalter des Transhumanismus"	"9783402122624; 9783402122617"	"10.17438/978-3-402-12267-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52566/1/978-3-402-12267-9.pdf"	"Dürr, Oliver"	"20.500.12657/52566"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Aschendorff Verlag"	"monograph"	"2021"	"2022-01-24T13:30:34Z"	"108"	""	""	""	""	"F"	""
"Het wonder van Sint-Maarten : Utrecht een gelukkige stad"	"9789048554447; 9789463722766"	"10.5117/9789463722766"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/57282/1/9789463722766.pdf"	""	"20.500.12657/57282"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Amsterdam University Press"	"monograph"	"2022"	"2022-07-11T09:45:30Z"	""	""	"Rose, Els"	""	""	"F"	""
"Our Mythical Education : The Reception of Classical Myth Worldwide in Formal Education, 1900–2020"	"9788323546245; 9788323546160; 9788323546320; 9788323546405"	"10.31338/uw.9788323546245"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58204/1/Our_Mythical_Education_Maurice_Lisa_red_2021.pdf"	""	"20.500.12657/58204"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"University of Warsaw Press"	"monograph"	"2020"	"2022-09-15T09:20:45Z"	""	""	"Maurice, Lisa"	""	""	"F"	""
"De Veluwe gereformeerd : Machtswisseling en religieuze verandering in de zestiende eeuw"	"9789048556724; 9789463727884"	"10.5117/9789463727884"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/56636/2/9789048556724_01.pdf"	"de Weerd, Jos"	"20.500.12657/56636"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Amsterdam University Press"	"monograph"	"2022"	"2022-06-01T13:07:12Z"	""	""	""	""	""	"F"	""
"»Daraus kündten auch die Graeci lärnen« : Die Bemühungen des Martin Crusius (1526–1607) um ein Luthertum der Griechen"	"9783968221458; 9783968221465"	"10.17885/heiup.820"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58579/1/heiUP_OAPEN_Neuendorf_book.pdf"	"Neuendorf, Paul Achim"	"20.500.12657/58579"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-sa/4.0/"	"Heidelberg University Publishing (heiUP)"	"monograph"	"2022"	"2022-10-12T13:31:10Z"	""	""	""	""	""	"F"	""
"Handbook of Islamic Sects and Movements"	"9789004435544; 9789004425255"	"10.1163/9789004435544"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51255/1/9789004435544.pdf"	""	"20.500.12657/51255"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2021"	"2021-11-03T15:07:51Z"	"21"	""	"Afzal Upal, Muhammad"	""	""	"F"	""
"Reverberations of Dharmakīrti‘s Philosophy: Proceedings of the Fifth International Dharmakīrti Conference Heidelberg August 26 to 30, 2014"	"978-3-7001-8781-3"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51305/1/PUB_806_Kellner__Reverberations_of_Dharmak%c3%84%c2%abrti_s_Philosophy.pdf"	""	"20.500.12657/51305"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Verlag der Österreichischen Akademie der Wissenschaften"	"monograph"	"2020-12"	"2021-11-05T04:06:19Z"	""	""	""	""	""	"F"	""
"Führt Moral unumgänglich zur Religion?: Zur Kritik der Kantischen Religionsphilosophie bei Jürgen Habermas – eine Entgegnung"	"978-3-495-49215-4"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51766/1/PUB_791_Langthaler_F%c3%bchrt_Moral_unumg%c3%a4nglich_zur_Religion.pdf"	"Langthaler, Rudolf"	"20.500.12657/51766"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	""	"monograph"	"2021"	"2021-12-08T04:00:50Z"	""	""	""	""	""	"F"	""
"Reader in Trinitarian Theology"	"9781776419494; 9781776424207; 9781776424214; 9781776424221"	"10.36615/9781776419494"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60703/1/document.pdf"	""	"20.500.12657/60703"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"UJ Press"	"monograph"	"2023"	"2023-01-19T12:43:00Z"	""	""	"van der Westhuizen, Henco"	""	""	"F"	""
"Pyhän Mechtildin ilmestykset"	"9789518585957; 9789518585933; 9789518585940"	"10.21435/tl.277"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60866/1/pyhan-mechtildin-ilmestykset.pdf"	"Kauko, Mikko"	"20.500.12657/60866"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Finnish Literature Society / SKS"	"monograph"	"2022"	"2023-01-23T10:33:19Z"	"13"	""	""	""	""	"F"	""
"Religiöse Rituale und soziale Ordnung"	"9783658275945"	"10.1007/978-3-658-27594-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/22491/1/1007694.pdf"	"Walthert, Rafael"	"20.500.12657/22491"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0"	"Springer Nature"	"monograph"	"2020"	"2020-04-01T06:51:39Z"	""	""	""	""	""	"F"	""
"Comprehending and Confronting Antisemitism"	"9783110618594; 9783110611410;9783110632460"	"10.1515/9783110618594"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/23240/1/1006914.pdf"	""	"20.500.12657/23240"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2020"	"2020-04-01T09:08:45Z"	"Volume 1"	""	"Lange, Armin"	""	""	"F"	""
"Moscheeleben in Deutschland : Eine Ethnographie zu Islamischem Wissen, Tradition und religiöser Autorität"	"9783839450451"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/42815/1/9783839450451.pdf"	"Akca, Ayse Almila"	"20.500.12657/42815"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"transcript Verlag"	"monograph"	"2020"	"2020-11-04T13:17:43Z"	""	""	""	""	""	"F"	""
"Śaivism and the Tantric Traditions : Essays in Honour of Alexis G.J.S. Sanderson"	"9789004432802"	"10.1163/9789004432802"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/42543/1/9789004432802.pdf"	""	"20.500.12657/42543"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2020"	"2020-10-13T12:28:54Z"	"22"	""	"Goodall, Dominic"	""	""	"F"	""
"Dem Göttlichen ganz nah : »Muße« und Theoria in der spätantiken Philosophie und Theologie"	"9783161559518"	"https://doi.org/10.1628/978-3-16-155951-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/45838/1/external_content.pdf"	"Kirchner, Andreas"	"20.500.12657/45838"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Mohr Siebeck"	"monograph"	"2020"	"2020-12-24T04:03:46Z"	""	""	""	""	""	"F"	""
